Time ,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2020-07-12 09:00:00,2,0,11,4,103,13,6,3,12,26,15,4,1,11,7,3,3,5,7,4,10,12,10,8,2,13,0,3,4,1,11,7,34,13,0,13,2,9,9,1,5,1,10,33,4,0,11,26,0,6,0
2020-07-12 10:00:00,5,0,20,4,92,6,4,2,5,33,20,0,3,16,8,1,5,5,4,1,14,9,15,7,1,6,1,4,12,1,12,1,33,13,0,14,7,9,21,2,5,0,14,64,1,0,15,17,2,5,0
2020-07-12 11:00:00,1,2,11,2,79,8,3,4,4,54,17,1,1,13,11,1,3,7,7,0,4,20,15,4,4,11,1,1,9,1,7,2,41,14,1,16,7,10,29,1,4,2,12,33,4,0,8,9,0,4,0
2020-07-12 12:00:00,2,2,13,2,69,6,1,3,1,53,14,0,0,13,2,3,4,8,7,0,12,16,11,4,4,10,3,1,14,1,14,8,31,14,0,15,3,4,6,3,6,1,13,50,4,0,13,15,3,11,1
2020-07-12 13:00:00,2,2,10,4,61,7,4,2,5,54,20,1,7,16,4,2,2,6,4,3,7,8,10,6,3,8,0,1,7,1,6,2,43,14,0,14,5,7,16,2,5,0,8,39,4,0,14,8,6,5,0
2020-07-12 14:00:00,0,1,15,2,66,9,2,2,6,33,16,1,3,17,7,3,5,4,7,2,6,7,10,10,0,4,1,1,9,0,6,7,35,12,0,6,3,6,15,0,8,0,12,47,4,0,7,11,3,5,1
2020-07-12 15:00:00,2,3,12,2,78,4,3,0,6,37,11,2,0,13,7,1,1,5,5,1,8,9,11,6,1,13,0,1,5,4,12,3,34,13,0,17,1,2,8,0,9,0,8,40,2,2,12,7,2,2,0
2020-07-12 16:00:00,2,0,22,1,68,7,4,3,5,30,8,0,2,17,5,5,2,5,2,1,6,8,4,2,1,9,3,1,4,2,14,0,39,16,1,16,4,5,13,0,6,0,9,47,5,0,13,3,5,5,0
2020-07-12 17:00:00,1,0,10,2,57,9,4,1,4,42,10,1,3,13,9,2,3,6,3,2,8,9,7,5,1,6,1,2,8,0,12,4,36,9,0,15,2,6,15,1,3,0,5,38,1,0,8,9,1,2,0
2020-07-12 18:00:00,0,2,9,2,63,10,3,2,5,29,12,0,4,12,2,1,3,3,9,3,5,5,10,5,1,3,3,2,4,0,7,1,40,17,0,9,3,2,15,2,4,0,3,36,3,3,3,6,1,3,1
2020-07-12 19:00:00,6,0,14,0,55,4,3,1,8,36,16,0,0,9,6,5,2,2,8,1,7,11,13,7,1,1,0,1,3,2,6,1,39,15,0,15,10,4,12,0,4,1,8,41,4,1,8,6,1,4,0
2020-07-12 20:00:00,2,0,12,1,65,9,2,2,2,32,12,1,1,15,7,1,3,3,5,4,6,1,9,13,1,7,4,1,5,1,6,1,43,12,0,10,6,5,11,0,6,0,6,30,2,1,11,15,1,5,0
2020-07-12 21:00:00,6,0,8,1,51,6,4,0,5,29,9,5,1,11,11,5,4,6,7,1,7,13,9,4,1,4,0,1,5,0,14,4,33,7,0,13,3,2,9,1,5,0,5,50,3,0,14,13,1,4,0
2020-07-12 22:00:00,1,0,6,1,35,2,5,0,2,34,17,2,2,4,8,1,2,6,5,1,3,3,9,4,1,6,1,0,4,2,12,3,32,3,0,17,1,5,15,0,7,0,4,30,0,1,6,15,0,6,0
2020-07-12 23:00:00,0,0,6,0,21,2,5,0,3,17,4,0,0,6,1,0,1,1,3,1,0,6,7,2,0,1,2,0,3,1,8,4,17,5,0,7,1,5,10,1,4,0,4,18,0,0,4,6,0,4,0
2020-07-13 00:00:00,0,0,4,0,15,4,0,1,3,5,4,0,0,3,0,0,1,1,2,0,2,2,1,0,0,0,0,0,2,0,4,1,14,3,0,4,1,1,1,1,0,0,1,10,1,0,4,3,0,0,0
2020-07-13 01:00:00,1,0,0,0,8,0,0,1,1,2,4,0,0,2,0,1,0,1,0,0,2,2,0,1,0,3,0,0,1,0,0,1,12,0,0,2,1,0,3,0,0,1,1,4,0,0,2,0,0,1,0
2020-07-13 02:00:00,1,0,1,0,3,0,2,0,1,4,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,5,2,0,3,0,3,2,0,0,0,0,9,0,2,0,0,0,2,0
2020-07-13 03:00:00,0,0,4,0,11,0,0,0,0,6,1,0,1,2,0,0,1,0,0,3,3,1,3,1,0,2,0,1,0,0,0,0,5,0,0,1,0,4,2,0,0,0,2,7,0,0,1,4,0,0,0
2020-07-13 04:00:00,0,0,5,2,19,0,1,0,2,5,1,1,1,0,2,1,0,3,0,1,2,4,2,1,0,0,0,3,1,0,2,1,7,0,0,3,0,0,2,0,0,0,5,15,1,0,2,1,0,0,0
2020-07-13 05:00:00,0,0,3,1,35,2,4,2,3,9,5,1,0,5,4,1,2,2,2,3,2,6,2,3,1,1,0,2,5,0,7,0,15,5,0,2,2,9,9,2,3,1,4,28,5,1,3,5,1,3,0
2020-07-13 06:00:00,4,0,7,1,65,12,4,0,5,18,9,2,1,15,4,3,2,8,5,2,11,11,8,4,1,3,0,0,5,1,7,4,22,6,0,8,0,11,13,1,3,0,6,39,2,0,10,11,0,6,0
2020-07-13 07:00:00,3,0,17,1,68,8,4,4,7,31,17,1,3,18,14,3,3,4,5,1,10,18,11,1,3,8,0,1,7,1,10,1,38,8,0,11,2,9,14,0,6,1,12,37,6,0,8,17,0,6,1
2020-07-13 08:00:00,5,0,13,0,91,26,7,1,7,39,11,3,5,22,17,0,9,3,5,2,7,16,10,7,0,11,0,1,8,2,11,2,61,21,0,22,2,7,21,1,5,1,13,42,4,0,15,18,1,7,0
2020-07-13 09:00:00,4,0,11,2,102,5,5,1,9,36,18,3,3,15,5,1,5,3,10,2,6,14,13,7,3,7,4,5,3,4,10,3,53,15,0,17,8,14,14,2,8,0,12,35,3,0,13,9,4,11,0
2020-07-13 10:00:00,5,1,12,3,86,15,2,1,15,32,18,5,1,19,12,2,2,6,10,3,9,11,12,8,2,6,2,0,10,1,17,1,46,17,1,15,8,11,18,2,5,0,11,56,3,0,11,9,1,7,1
2020-07-13 11:00:00,5,1,20,8,105,8,3,2,17,37,19,4,4,11,11,3,4,4,8,2,10,10,7,10,3,8,0,4,9,1,11,2,45,13,0,21,13,4,20,3,9,2,12,69,1,0,10,9,2,14,2
2020-07-13 12:00:00,6,0,10,1,140,12,7,2,18,45,17,3,0,20,8,4,4,1,6,5,6,13,10,11,3,7,0,2,7,3,9,6,36,9,0,17,2,6,22,1,13,0,9,48,4,0,15,10,4,4,1
2020-07-13 13:00:00,8,0,12,4,113,6,5,0,7,43,14,2,3,14,8,3,3,7,11,1,6,7,12,11,2,9,1,1,6,3,11,2,44,7,1,14,6,6,16,3,4,0,9,68,2,2,12,14,1,7,4
2020-07-13 14:00:00,1,3,22,3,107,9,7,6,2,37,21,2,2,17,5,3,3,4,6,4,20,13,6,2,2,5,1,4,2,0,8,4,42,14,0,13,2,5,31,3,7,0,12,69,7,2,16,6,4,3,2
2020-07-13 15:00:00,5,1,14,3,84,3,4,4,12,30,25,5,1,19,13,9,3,8,9,4,12,15,14,13,2,11,1,2,5,1,18,1,38,17,2,18,10,8,24,1,12,1,8,65,2,0,10,10,1,7,0
2020-07-13 16:00:00,6,1,13,1,125,15,10,0,4,28,17,6,3,17,4,4,6,7,2,4,13,11,7,11,0,8,2,1,5,2,6,7,56,17,1,14,5,5,19,2,7,0,12,64,5,1,4,5,4,8,0
2020-07-13 17:00:00,6,0,12,4,123,16,4,0,4,45,15,0,1,16,6,3,4,5,13,3,12,16,23,11,3,8,0,2,4,4,15,8,34,19,1,12,1,8,22,0,12,0,10,58,2,0,17,11,6,5,0
2020-07-13 18:00:00,10,0,21,2,78,8,5,0,5,40,16,4,2,21,9,2,6,9,9,1,14,17,15,12,1,5,1,7,10,0,20,0,41,13,0,17,10,9,24,1,8,0,15,52,3,0,18,9,4,5,1
2020-07-13 19:00:00,7,1,17,3,89,13,4,1,4,32,12,1,3,10,4,3,4,3,7,2,10,9,20,3,3,9,0,3,6,0,12,2,51,23,0,22,5,9,21,0,7,2,7,65,3,0,19,8,1,2,0
2020-07-13 20:00:00,2,2,18,3,83,3,8,2,9,21,17,0,0,27,5,4,3,9,6,1,15,12,10,4,4,5,0,1,6,0,14,1,35,13,1,18,5,8,28,2,3,4,6,48,2,1,17,9,0,4,1
2020-07-13 21:00:00,4,0,8,2,74,8,7,2,4,38,10,3,1,17,3,2,1,9,4,0,14,15,4,4,3,7,1,3,6,3,11,2,44,14,0,11,4,11,20,2,3,1,4,46,4,2,30,7,3,2,0
2020-07-13 22:00:00,2,0,6,2,78,2,4,1,7,17,16,2,0,11,7,4,0,8,4,1,7,7,14,3,1,6,0,5,13,0,7,2,32,11,1,14,0,5,14,0,5,1,6,31,0,0,12,7,0,4,0
2020-07-13 23:00:00,0,0,8,0,48,5,2,0,4,16,6,0,1,8,1,2,0,2,0,0,2,2,3,0,0,1,0,0,2,1,2,3,20,4,0,8,2,3,8,0,1,0,3,37,0,0,3,3,0,0,0
2020-07-14 00:00:00,0,1,3,0,19,2,1,1,0,3,11,0,0,4,0,1,0,3,1,0,1,3,7,1,0,1,0,0,6,0,3,0,13,1,0,5,2,0,6,2,1,0,1,20,1,0,4,4,0,0,0
2020-07-14 01:00:00,0,0,3,0,15,3,1,0,0,7,7,1,1,0,3,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,2,1,4,2,0,4,0,0,1,1,1,0,0,11,1,0,2,0,1,3,0
2020-07-14 02:00:00,0,0,1,0,10,1,0,0,0,7,7,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,2,0,0,2,1,1,0,0,0,1,7,0,0,1,1,0,0,0
2020-07-14 03:00:00,1,0,0,0,8,0,0,0,0,4,1,0,0,1,0,2,0,2,0,0,0,2,0,3,0,1,1,0,2,1,3,0,4,1,0,1,0,1,2,0,0,0,0,2,0,0,2,1,0,0,0
2020-07-14 04:00:00,0,0,1,0,12,0,0,0,3,6,4,0,0,3,0,0,0,1,2,2,0,6,2,2,0,0,0,1,4,1,2,1,10,1,0,2,2,1,15,0,1,0,2,6,0,0,1,3,0,0,0
2020-07-14 05:00:00,2,2,4,0,47,2,1,0,4,12,6,0,2,7,5,2,1,3,2,1,5,6,7,3,2,4,0,2,5,1,3,1,13,4,0,3,0,3,10,1,2,0,7,13,2,0,5,5,0,4,0
2020-07-14 06:00:00,5,1,15,4,59,2,3,5,3,27,13,3,1,9,5,1,1,2,3,1,6,3,3,4,1,5,1,3,2,2,9,0,25,7,1,10,3,2,8,2,5,0,4,32,1,0,13,7,1,7,0
2020-07-14 07:00:00,2,1,3,1,83,15,3,2,5,27,17,5,1,10,7,2,3,10,3,0,2,9,11,5,1,4,2,1,9,0,6,2,43,14,1,13,5,6,8,0,5,0,9,44,5,2,8,9,0,10,1
2020-07-14 08:00:00,8,0,13,4,93,13,0,1,10,49,27,5,2,17,8,5,5,5,12,3,8,8,9,2,0,7,1,2,8,2,15,0,44,7,0,25,2,3,18,2,11,1,20,59,3,0,14,8,0,3,0
2020-07-14 09:00:00,1,1,18,5,108,11,3,1,6,52,18,2,7,23,10,7,4,7,5,0,11,21,10,7,1,10,0,3,15,0,9,1,38,8,0,10,2,6,16,0,3,0,10,48,1,0,20,14,2,4,1
2020-07-14 10:00:00,8,0,11,3,73,8,4,0,8,32,28,1,5,17,10,3,6,8,8,4,14,7,5,7,2,2,3,5,4,2,17,4,51,12,1,17,8,7,18,0,7,1,9,57,4,1,14,7,1,9,1
2020-07-14 11:00:00,3,0,12,2,86,5,7,1,12,36,19,5,3,15,9,2,6,6,8,0,3,10,9,14,1,6,0,0,3,0,11,2,46,8,0,28,5,9,13,2,2,0,15,55,5,2,17,9,1,5,2
2020-07-14 12:00:00,2,1,18,1,97,6,4,0,8,35,22,2,6,16,7,1,1,8,6,6,13,14,14,2,1,6,3,1,7,1,13,4,57,14,0,8,5,4,22,2,6,0,14,51,2,2,8,10,1,8,1
2020-07-14 13:00:00,4,2,6,1,96,8,5,4,11,34,18,0,4,10,2,0,3,9,5,2,11,9,5,12,3,11,0,1,6,0,12,0,27,21,0,14,3,1,19,1,9,0,14,56,4,1,13,7,0,4,0
2020-07-14 14:00:00,5,0,9,2,87,9,9,3,4,51,18,3,2,22,7,2,4,11,11,2,7,11,8,1,3,7,0,0,14,0,10,2,38,21,0,17,6,8,11,3,7,1,6,56,6,2,10,12,2,7,0
2020-07-14 15:00:00,7,0,15,4,79,9,4,4,6,43,19,3,2,21,7,3,0,11,7,4,5,16,12,2,0,7,1,1,5,3,5,3,35,20,1,28,8,2,14,8,5,2,12,52,2,2,15,14,2,10,0
2020-07-14 16:00:00,6,0,16,0,79,7,5,2,5,43,22,2,2,25,9,5,4,5,6,6,11,9,14,7,1,5,2,1,11,1,18,1,35,15,0,21,8,2,23,1,9,1,13,58,0,3,12,23,0,4,0
2020-07-14 17:00:00,6,0,15,2,120,10,2,2,7,30,25,3,6,16,8,2,3,2,2,2,12,16,11,8,2,7,0,0,9,0,14,4,50,14,0,19,3,6,19,4,9,1,14,47,5,0,16,8,1,6,1
2020-07-14 18:00:00,5,0,17,3,78,9,2,0,3,39,19,1,1,19,13,3,5,2,6,0,9,18,7,5,2,3,2,2,5,0,12,3,49,8,1,19,12,2,22,0,5,0,12,61,7,0,13,14,3,7,2
2020-07-14 19:00:00,9,1,10,2,93,8,5,3,6,28,26,1,2,19,6,4,2,7,8,2,6,8,13,3,8,10,0,3,9,0,11,1,39,15,1,15,6,6,26,1,8,0,15,58,2,2,13,7,1,7,0
2020-07-14 20:00:00,3,2,7,6,71,2,6,2,4,46,17,0,2,21,14,4,5,10,4,2,12,21,13,11,2,5,0,0,3,3,9,3,49,16,1,25,8,7,25,1,8,0,7,58,9,0,17,11,0,6,0
2020-07-14 21:00:00,7,0,11,1,68,3,4,0,7,29,21,0,1,13,5,2,5,7,3,0,17,7,7,7,1,6,1,3,7,1,8,2,52,23,0,16,4,11,15,0,7,2,8,42,3,0,12,4,1,3,0
2020-07-14 22:00:00,2,0,4,5,54,1,7,0,5,18,8,2,0,7,5,1,3,3,3,1,6,9,8,2,1,9,0,1,7,0,10,4,36,7,0,14,9,4,10,1,2,0,4,41,3,0,12,3,0,2,0
2020-07-14 23:00:00,0,1,1,2,27,3,4,0,4,15,5,1,3,6,3,1,0,7,6,2,1,4,5,4,0,1,0,0,3,1,6,3,15,8,0,5,3,0,15,1,2,2,0,22,1,1,1,4,0,2,0
2020-07-15 00:00:00,0,0,6,0,58,1,0,0,1,6,9,1,0,3,1,0,2,1,2,0,1,3,3,0,0,0,1,0,0,0,2,0,14,3,0,7,0,2,5,0,1,0,1,19,0,2,4,1,0,1,0
2020-07-15 01:00:00,2,0,1,0,19,0,0,2,0,2,6,0,0,3,2,0,0,0,1,0,4,0,0,0,0,0,0,1,2,0,6,0,3,1,0,5,1,2,1,0,1,0,0,10,0,0,2,3,0,1,0
2020-07-15 02:00:00,1,0,1,0,17,0,1,1,0,2,3,2,0,1,1,2,0,0,3,0,1,0,0,1,0,0,0,0,2,2,2,0,5,0,0,3,0,1,3,0,0,0,4,7,0,0,3,0,0,0,0
2020-07-15 03:00:00,0,0,3,0,9,1,0,0,2,2,4,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,1,2,1,1,5,1,0,0,0,1,1,0,0
2020-07-15 04:00:00,1,0,1,0,16,1,0,0,3,6,4,0,0,2,2,0,1,1,1,1,3,2,0,1,0,0,0,2,2,0,2,2,4,1,0,1,1,3,4,0,0,0,5,7,0,1,5,0,0,0,0
2020-07-15 05:00:00,2,0,4,1,30,1,3,2,2,31,5,2,0,5,1,1,1,2,3,0,5,4,1,3,1,2,0,0,6,0,2,0,18,7,0,5,0,8,11,0,3,1,7,16,1,0,7,7,1,0,0
2020-07-15 06:00:00,0,1,9,1,53,6,6,2,1,36,11,1,0,15,2,1,3,4,2,2,11,14,5,4,2,4,0,2,13,0,7,1,22,15,0,13,4,7,11,0,2,0,8,29,0,1,14,9,3,7,0
2020-07-15 07:00:00,4,1,14,1,81,8,3,1,4,29,15,1,5,11,3,6,1,7,7,1,8,11,8,4,3,7,2,0,11,2,12,4,34,18,0,16,8,14,20,1,9,0,8,41,3,2,12,11,0,7,0
2020-07-15 08:00:00,2,3,15,2,84,5,8,1,8,37,18,1,0,17,7,0,3,8,8,1,12,6,8,8,3,7,2,1,7,1,7,3,48,14,0,14,5,4,17,1,6,0,12,50,9,0,11,7,3,6,0
2020-07-15 09:00:00,3,1,16,4,89,6,7,5,8,38,18,3,1,9,10,3,1,8,7,0,10,13,12,3,2,18,2,1,7,1,15,1,38,7,0,12,26,2,10,6,4,0,17,36,3,0,28,10,1,18,1
2020-07-15 10:00:00,18,0,18,2,96,7,3,1,8,33,19,1,1,24,11,6,4,7,7,2,13,10,14,9,3,3,1,5,5,4,9,2,48,19,2,24,22,12,14,3,1,1,19,53,4,0,14,10,2,5,0
2020-07-15 11:00:00,14,1,12,3,93,10,5,3,8,33,17,2,1,20,13,3,2,13,9,2,20,19,10,6,3,4,1,3,8,1,13,2,35,16,0,20,17,12,19,2,5,1,5,55,0,0,18,10,1,7,0
2020-07-15 12:00:00,7,1,13,5,82,11,5,1,7,36,16,0,3,19,11,6,3,2,7,1,9,10,7,12,3,11,2,2,9,0,8,3,37,21,0,18,10,0,14,5,7,0,14,75,1,3,11,18,1,2,0
2020-07-15 13:00:00,8,1,15,2,85,5,2,0,6,42,24,1,0,29,11,2,3,8,8,3,10,9,13,10,1,13,0,4,10,1,18,4,47,18,1,20,4,2,18,0,5,0,10,71,3,1,9,17,1,6,0
2020-07-15 14:00:00,8,0,9,2,76,6,4,2,11,31,17,0,2,12,3,2,7,3,8,1,7,14,15,3,1,8,2,3,9,1,11,2,41,12,2,15,3,10,20,1,8,2,8,58,5,0,13,10,2,3,1
2020-07-15 15:00:00,4,0,10,2,50,9,3,3,9,34,19,1,0,17,8,1,3,8,3,2,8,11,16,11,1,5,2,1,6,3,14,2,49,13,0,9,5,5,31,4,2,0,10,51,4,1,10,8,2,8,0
2020-07-15 16:00:00,7,0,10,1,69,7,4,1,8,26,17,3,4,17,13,1,4,5,6,0,8,10,11,3,3,7,1,5,12,1,7,0,46,26,1,23,14,3,20,0,5,1,10,46,5,1,14,13,2,4,0
2020-07-15 17:00:00,6,1,20,4,109,8,10,4,7,27,17,2,1,9,7,5,4,5,2,2,8,9,16,7,2,6,1,3,4,2,7,0,37,10,0,23,7,10,17,3,4,0,11,49,0,1,9,11,1,5,0
2020-07-15 18:00:00,7,0,16,4,81,5,7,1,5,35,26,1,2,10,10,0,5,9,11,6,5,12,8,8,1,6,2,4,6,2,8,3,32,9,1,14,8,13,23,4,5,2,8,49,0,0,7,11,3,10,0
2020-07-15 19:00:00,6,1,22,1,69,8,1,0,11,30,15,0,2,19,11,5,2,6,5,2,10,7,16,9,1,5,1,1,4,0,12,5,41,14,0,18,8,3,14,1,3,1,14,35,7,2,21,16,1,10,0
2020-07-15 20:00:00,10,1,9,0,53,16,4,1,4,20,17,1,5,17,6,5,8,6,3,0,7,11,18,5,4,6,3,5,6,2,9,1,34,9,1,21,5,5,18,2,6,0,15,52,1,4,9,10,2,2,0
2020-07-15 21:00:00,5,2,10,4,63,7,4,1,9,22,16,2,0,21,9,4,4,14,4,1,7,13,12,10,0,6,0,1,1,4,12,1,40,14,0,15,6,6,26,1,8,0,10,34,7,0,12,6,4,5,0
2020-07-15 22:00:00,7,0,5,5,44,4,3,0,5,18,19,1,2,9,4,1,2,3,10,4,7,10,6,4,0,3,7,1,4,1,2,1,23,10,0,7,9,4,9,0,3,1,6,32,3,1,11,7,1,2,0
2020-07-15 23:00:00,1,0,6,1,33,1,1,1,3,11,8,0,0,5,1,1,1,3,3,3,9,7,5,0,0,0,0,0,3,0,3,0,21,8,0,2,5,2,6,1,0,0,2,21,0,1,6,3,1,2,0
2020-07-16 00:00:00,1,0,1,1,23,2,1,0,3,10,9,0,0,9,0,0,1,1,0,0,1,2,1,0,1,1,0,0,6,1,2,0,9,7,0,4,2,1,7,0,0,0,1,14,0,0,4,0,0,0,0
2020-07-16 01:00:00,1,0,5,0,13,5,0,0,0,5,7,1,0,2,2,0,0,2,0,0,1,1,3,1,1,2,0,0,7,0,2,0,3,3,0,1,0,1,3,0,0,0,1,7,1,1,1,0,0,1,0
2020-07-16 02:00:00,0,0,2,0,15,0,1,0,1,2,3,0,0,3,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,10,0,0,2,0,1,2,1,0,0,0,7,0,0,1,1,0,0,0
2020-07-16 03:00:00,0,0,1,0,9,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,1,5,0,0,1,0,1,3,0,2,0,3,9,0,0,2,1,0,0,0
2020-07-16 04:00:00,0,0,0,0,15,2,0,0,0,4,2,1,0,4,1,0,1,0,1,0,2,1,3,0,0,0,0,0,1,0,1,0,8,1,0,2,1,0,3,0,1,0,2,19,0,0,1,6,0,1,0
2020-07-16 05:00:00,0,0,8,4,23,3,2,0,3,16,11,0,0,7,1,2,1,3,1,6,6,3,3,6,1,3,0,2,3,3,13,0,16,3,0,6,4,5,10,2,3,0,2,15,0,0,4,4,0,2,0
2020-07-16 06:00:00,6,1,5,2,52,3,3,0,1,27,10,1,0,9,6,3,1,4,2,1,3,8,6,7,1,9,0,0,7,0,8,1,32,9,0,6,4,6,13,1,6,0,11,29,6,1,9,9,0,5,0
2020-07-16 07:00:00,6,1,11,3,87,9,8,6,9,30,17,3,0,23,6,4,0,4,5,0,8,10,8,6,3,10,1,3,9,0,10,3,34,13,0,10,3,12,18,0,3,0,17,61,4,0,8,10,0,4,0
2020-07-16 08:00:00,7,3,18,1,81,8,8,0,3,21,14,3,2,15,6,3,3,9,2,5,14,14,14,7,2,13,0,6,5,1,7,8,50,4,0,29,2,7,25,0,6,2,13,57,6,0,15,13,1,9,2
2020-07-16 09:00:00,4,0,7,7,103,8,5,4,3,33,21,3,1,15,13,2,2,6,5,2,9,20,8,7,4,8,1,2,7,1,12,2,40,21,1,18,8,7,26,1,4,1,10,45,2,0,11,15,1,5,0
2020-07-16 10:00:00,5,0,10,1,75,10,5,3,14,35,21,2,2,23,6,3,3,12,7,2,11,7,16,8,4,9,0,4,14,2,12,3,44,12,1,25,4,6,29,2,6,1,15,54,1,1,17,12,3,6,0
2020-07-16 11:00:00,4,1,13,2,97,5,5,1,5,37,34,5,0,12,7,7,4,8,5,2,12,8,23,9,0,6,1,1,8,3,13,3,43,17,2,24,9,13,19,0,9,0,10,58,5,1,19,13,1,7,0
2020-07-16 12:00:00,13,5,22,5,79,11,2,1,7,44,28,3,1,13,6,1,6,8,7,0,12,6,9,3,2,2,1,2,15,1,9,3,45,25,0,21,2,11,16,0,5,1,9,55,5,1,15,8,1,7,0
2020-07-16 13:00:00,7,0,17,1,93,19,6,0,7,38,14,2,2,18,8,8,2,10,9,3,14,7,11,8,1,6,0,2,14,0,10,2,39,12,0,20,7,7,23,2,4,0,9,55,5,0,11,6,2,5,0
2020-07-16 14:00:00,8,0,10,2,64,13,5,3,5,29,18,2,8,14,10,4,5,9,5,1,8,14,15,8,3,14,2,2,7,2,15,1,37,21,0,25,4,12,21,4,7,3,13,49,3,2,8,14,0,11,0
2020-07-16 15:00:00,5,0,35,1,70,8,5,2,16,35,10,4,1,21,6,3,2,10,8,5,18,11,10,7,2,5,0,3,9,2,9,4,54,20,0,10,4,4,31,1,6,0,8,31,0,0,11,9,1,3,1
2020-07-16 16:00:00,3,0,12,1,71,7,4,2,9,31,16,3,3,19,9,1,7,10,17,2,16,12,12,12,2,9,1,2,5,2,10,1,53,10,1,15,8,5,14,4,10,1,10,53,3,1,14,21,1,5,0
2020-07-16 17:00:00,5,1,20,3,74,9,0,2,6,31,29,0,1,20,5,1,6,11,12,4,12,11,15,5,3,6,0,2,6,1,15,2,40,7,0,19,3,5,21,4,2,0,6,44,4,0,10,9,0,7,0
2020-07-16 18:00:00,6,3,13,2,79,9,4,0,6,18,25,3,3,18,7,5,5,7,7,0,4,10,9,8,3,5,0,3,15,4,15,4,51,13,0,17,9,10,23,1,3,0,10,52,4,1,11,7,0,11,1
2020-07-16 19:00:00,5,0,6,3,65,10,1,1,7,36,20,1,0,18,12,2,6,11,5,1,10,13,12,10,3,9,0,7,3,4,12,3,35,19,1,10,6,9,33,0,7,1,6,53,2,0,16,11,2,6,0
2020-07-16 20:00:00,3,2,12,4,57,3,3,6,10,37,19,2,6,14,8,6,5,4,3,1,14,8,13,7,1,11,1,4,5,1,9,0,52,19,0,19,4,10,21,3,10,2,9,46,4,1,8,10,9,7,0
2020-07-16 21:00:00,2,0,7,1,62,6,3,3,4,25,24,2,2,18,6,7,3,7,6,2,9,11,8,9,1,5,5,4,6,2,6,1,31,11,1,14,2,4,12,1,4,0,9,43,2,0,7,15,4,3,3
2020-07-16 22:00:00,1,0,10,2,35,5,2,1,8,17,16,0,0,10,9,4,3,3,9,0,8,7,20,2,2,4,0,0,5,0,5,0,28,7,0,21,1,1,10,0,5,0,2,37,1,0,7,3,4,1,0
2020-07-16 23:00:00,2,0,4,0,34,2,1,0,1,5,7,0,0,7,1,1,2,2,1,1,1,2,4,3,1,2,0,0,2,0,3,1,19,6,1,4,3,2,4,0,2,0,5,21,1,0,2,7,0,2,0
2020-07-17 00:00:00,2,1,1,0,9,0,1,0,2,3,10,0,1,8,2,0,1,0,1,0,4,3,5,5,0,3,0,0,5,1,2,2,8,3,0,4,0,1,6,0,1,0,3,10,0,0,3,6,0,2,0
2020-07-17 01:00:00,0,0,3,2,10,3,0,0,2,3,2,1,0,5,0,0,0,0,1,0,0,2,4,4,0,1,0,0,0,1,1,3,3,3,0,0,0,3,3,0,1,0,0,4,0,0,3,0,0,0,0
2020-07-17 02:00:00,1,0,1,0,5,1,1,0,0,3,2,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,5,2,3,2,0,1,0,2,8,0,0,1,0,0,0,0
2020-07-17 03:00:00,0,0,0,0,7,1,0,0,2,3,5,0,0,2,1,0,0,0,0,0,22,1,2,0,1,0,0,1,1,0,2,0,1,1,0,4,1,0,5,0,0,0,1,3,1,1,3,3,1,1,0
2020-07-17 04:00:00,0,0,2,0,16,2,1,0,0,11,3,0,0,1,0,3,0,0,0,1,16,3,1,2,0,3,0,0,2,0,1,2,5,1,0,5,0,1,3,0,1,0,5,3,1,0,5,1,0,7,1
2020-07-17 05:00:00,2,0,5,2,29,6,1,2,3,8,1,1,0,3,7,1,1,5,0,0,21,2,5,2,0,4,0,2,4,1,6,2,5,6,0,10,1,3,16,0,3,0,4,9,2,0,1,5,0,3,0
2020-07-17 06:00:00,1,1,5,0,64,6,4,0,7,23,14,2,1,8,8,3,1,7,2,4,8,7,8,7,4,6,0,1,9,0,7,3,21,13,0,5,3,5,15,0,6,0,5,30,3,2,7,10,2,4,0
2020-07-17 07:00:00,2,1,20,2,52,9,3,1,3,17,15,1,2,19,5,4,8,8,3,0,8,14,10,8,5,6,2,1,7,5,11,2,34,8,0,10,7,2,14,0,7,0,11,27,4,1,7,8,0,2,1
2020-07-17 08:00:00,4,2,7,3,70,10,5,0,4,36,30,1,0,19,14,4,3,12,7,2,10,9,9,9,2,14,0,2,3,3,17,3,57,10,1,21,2,5,26,1,7,0,12,57,5,1,16,9,4,7,1
